ts_utc	device_name	socket_id	power_w	current_a	voltage_v	frequency_hz
2026-07-08 18:37:32	ps1	1	0	0	220.7	49.86
2026-07-08 18:37:32	ps1	2	0	0	220.7	49.86
2026-07-08 18:37:32	ps1	3	0	0	220.8	49.86
2026-07-08 18:37:33	ps3	0	0	0	220.8	49.86
2026-07-08 18:37:33	ps3	1	0	0	220.8	49.86
2026-07-08 18:37:33	ps3	2	0	0	219.6	49.86
2026-07-08 18:37:33	ps3	3	195.3	0.903	219.7	49.86
2026-07-08 18:38:34	ps2	0	0	0	221.9	49.86
2026-07-08 18:38:34	ps2	1	0	0	221.9	49.86
2026-07-08 18:38:34	ps2	2	0	0	220.5	49.86
2026-07-08 18:38:34	ps2	3	0	0	220.6	49.86
2026-07-08 18:38:35	ps1	0	149.4	0.679	220.8	49.84
2026-07-08 18:38:35	ps1	1	0	0	220.9	49.84
2026-07-08 18:38:35	ps1	2	0	0	220.9	49.84
2026-07-08 18:38:35	ps1	3	0	0	221	49.84
2026-07-08 18:38:39	ps3	0	0	0	220.7	49.84
2026-07-08 18:38:39	ps3	1	0	0	220.7	49.84
2026-07-08 18:38:39	ps3	2	0	0	219.6	49.84
2026-07-08 18:38:39	ps3	3	195	0.901	219.7	49.84
2026-07-08 18:39:42	ps2	0	0	0	221.8	49.86
2026-07-08 18:39:42	ps2	1	0	0	221.8	49.86
2026-07-08 18:39:42	ps2	2	0	0	220.5	49.86
2026-07-08 18:39:42	ps2	3	0	0	220.5	49.86
2026-07-08 18:39:44	ps1	0	149	0.678	220.7	49.84
2026-07-08 18:39:44	ps1	1	0	0	220.7	49.84
2026-07-08 18:39:44	ps1	2	0	0	220.7	49.86
2026-07-08 18:39:44	ps1	3	0	0	220.8	49.86
2026-07-08 18:39:45	ps3	0	0	0	220.7	49.86
2026-07-08 18:39:45	ps3	1	0	0	220.7	49.86
2026-07-08 18:39:45	ps3	2	0	0	219.5	49.86
2026-07-08 18:39:45	ps3	3	194.8	0.901	219.6	49.86
2026-07-08 18:40:46	ps2	0	0	0	221.9	49.87
2026-07-08 18:40:46	ps2	1	0	0	221.9	49.87
2026-07-08 18:40:46	ps2	2	0	0	220.5	49.87
2026-07-08 18:40:46	ps2	3	0	0	220.6	49.87
2026-07-08 18:40:48	ps1	0	149.1	0.679	220.8	49.86
2026-07-08 18:40:48	ps1	1	0	0	220.8	49.86
2026-07-08 18:40:48	ps1	2	0	0	220.8	49.86
2026-07-08 18:40:48	ps1	3	0	0	220.9	49.86
2026-07-08 18:40:51	ps3	0	0	0	220.8	49.86
2026-07-08 18:40:51	ps3	1	0	0	220.8	49.86
2026-07-08 18:40:51	ps3	2	0	0	219.6	49.86
2026-07-08 18:40:51	ps3	3	194.7	0.9	219.7	49.86
2026-07-08 18:41:52	ps2	0	0	0	221.9	49.86
2026-07-08 18:41:52	ps2	1	0	0	221.9	49.86
2026-07-08 18:41:52	ps2	2	0	0	220.5	49.86
2026-07-08 18:41:52	ps2	3	0	0	220.6	49.86
2026-07-08 18:41:54	ps1	0	149.6	0.68	220.8	49.86
2026-07-08 18:41:54	ps1	1	0	0	220.9	49.86
2026-07-08 18:41:54	ps1	2	0	0	220.9	49.86
2026-07-08 18:41:54	ps1	3	0	0	220.9	49.86
2026-07-08 18:41:55	ps3	0	0	0	220.8	49.86
2026-07-08 18:41:55	ps3	1	0	0	220.8	49.86
2026-07-08 18:41:55	ps3	2	0	0	219.6	49.86
2026-07-08 18:41:55	ps3	3	194.6	0.899	219.7	49.86
2026-07-08 18:42:56	ps2	0	0	0	221.8	49.86
2026-07-08 18:42:56	ps2	1	0	0	221.9	49.86
2026-07-08 18:42:56	ps2	2	0	0	220.5	49.86
2026-07-08 18:42:56	ps2	3	0	0	220.5	49.86
2026-07-08 18:42:57	ps1	0	149.6	0.681	220.5	49.87
2026-07-08 18:42:57	ps1	1	0	0	220.5	49.87
2026-07-08 18:42:57	ps1	2	0	0	220.6	49.87
2026-07-08 18:42:57	ps1	3	0	0	220.7	49.87
2026-07-08 18:42:59	ps3	0	0	0	220.7	49.86
2026-07-08 18:42:59	ps3	1	0	0	220.7	49.86
2026-07-08 18:42:59	ps3	2	0	0	219.6	49.86
2026-07-08 18:42:59	ps3	3	194.4	0.899	219.6	49.86
2026-07-08 18:44:02	ps2	0	0	0	221.8	49.86
2026-07-08 18:44:02	ps2	1	0	0	221.8	49.86
2026-07-08 18:44:02	ps2	2	0	0	220.4	49.86
2026-07-08 18:44:02	ps2	3	0	0	220.5	49.86
2026-07-08 18:44:04	ps1	0	149.8	0.682	220.7	49.86
2026-07-08 18:44:04	ps1	1	0	0	220.8	49.86
2026-07-08 18:44:04	ps1	2	0	0	220.8	49.86
2026-07-08 18:44:04	ps1	3	0	0	220.8	49.86
2026-07-08 18:44:05	ps3	0	0	0	220.7	49.86
2026-07-08 18:44:05	ps3	1	0	0	220.7	49.86
2026-07-08 18:44:05	ps3	2	0	0	219.5	49.86
2026-07-08 18:44:05	ps3	3	194.2	0.898	219.6	49.86
2026-07-08 18:45:08	ps2	0	0	0	221.6	49.86
2026-07-08 18:45:08	ps2	1	0	0	221.6	49.86
2026-07-08 18:45:08	ps2	2	0	0	220.2	49.86
2026-07-08 18:45:08	ps2	3	0	0	220.2	49.86
2026-07-08 18:45:10	ps1	0	149.9	0.683	220.8	49.86
2026-07-08 18:45:10	ps1	1	0	0	220.8	49.86
2026-07-08 18:45:10	ps1	2	0	0	220.8	49.86
2026-07-08 18:45:10	ps1	3	0	0	220.9	49.86
2026-07-08 18:45:11	ps3	0	0	0	220.4	49.86
2026-07-08 18:45:11	ps3	1	0	0	220.5	49.86
2026-07-08 18:45:11	ps3	2	0	0	219.3	49.84
2026-07-08 18:45:11	ps3	3	194.1	0.898	219.3	49.84
2026-07-08 18:46:12	ps2	0	0	0	221.9	49.84
2026-07-08 18:46:12	ps2	1	0	0	221.9	49.84
2026-07-08 18:46:12	ps2	2	0	0	220.5	49.86
2026-07-08 18:46:12	ps2	3	0	0	220.5	49.86
2026-07-08 18:46:14	ps1	0	149.7	0.682	220.7	49.87
2026-07-08 18:46:14	ps1	1	0	0	220.7	49.87
2026-07-08 18:46:14	ps1	2	0	0	220.7	49.86
2026-07-08 18:46:14	ps1	3	0	0	220.7	49.86
2026-07-08 18:46:15	ps3	0	0	0	220.8	49.86
2026-07-08 18:46:15	ps3	1	0	0	220.8	49.86
2026-07-08 18:46:15	ps3	2	0	0	219.6	49.86
2026-07-08 18:46:15	ps3	3	194	0.897	219.6	49.86
2026-07-08 18:47:18	ps2	0	0	0	221.7	49.86
2026-07-08 18:47:18	ps2	1	0	0	221.7	49.86
2026-07-08 18:47:18	ps2	2	0	0	220.3	49.87
2026-07-08 18:47:18	ps2	3	0	0	220.4	49.87
2026-07-08 18:47:20	ps1	0	150	0.684	220.5	49.86
2026-07-08 18:47:20	ps1	1	0	0	220.5	49.86
2026-07-08 18:47:20	ps1	2	0	0	220.6	49.84
2026-07-08 18:47:20	ps1	3	0	0	220.6	49.84
2026-07-08 18:47:23	ps3	0	0	0	220.6	49.86
2026-07-08 18:47:23	ps3	1	0	0	220.6	49.86
2026-07-08 18:47:23	ps3	2	0	0	219.4	49.86
2026-07-08 18:47:23	ps3	3	193.9	0.897	219.5	49.86
2026-07-08 18:48:26	ps2	0	0	0	221.6	49.87
2026-07-08 18:48:26	ps2	1	0	0	221.7	49.87
2026-07-08 18:48:26	ps2	2	0	0	220.3	49.87
2026-07-08 18:48:26	ps2	3	0	0	220.3	49.87
2026-07-08 18:48:28	ps1	0	150.3	0.684	220.6	49.86
2026-07-08 18:48:28	ps1	1	0	0	220.6	49.86
2026-07-08 18:48:28	ps1	2	0	0	220.6	49.86
2026-07-08 18:48:28	ps1	3	0	0	220.7	49.86
2026-07-08 18:48:29	ps3	0	0	0	220.5	49.84
2026-07-08 18:48:29	ps3	1	0	0	220.5	49.84
2026-07-08 18:48:29	ps3	2	0	0	219.3	49.86
2026-07-08 18:48:29	ps3	3	193.9	0.898	219.4	49.86
2026-07-08 18:49:30	ps2	0	0	0	221.8	49.86
2026-07-08 18:49:30	ps2	1	0	0	221.9	49.86
2026-07-08 18:49:30	ps2	2	0	0	220.5	49.86
2026-07-08 18:49:30	ps2	3	0	0	220.5	49.86
2026-07-08 18:49:32	ps1	0	149.9	0.682	220.5	49.86
2026-07-08 18:49:32	ps1	1	0	0	220.5	49.86
2026-07-08 18:49:32	ps1	2	0	0	220.6	49.86
2026-07-08 18:49:32	ps1	3	0	0	220.6	49.86
2026-07-08 18:49:35	ps3	0	0	0	220.7	49.86
2026-07-08 18:49:35	ps3	1	0	0	220.7	49.86
2026-07-08 18:49:35	ps3	2	0	0	219.6	49.86
2026-07-08 18:49:35	ps3	3	194	0.897	219.6	49.86
2026-07-08 18:50:36	ps2	0	0	0	221.6	49.86
2026-07-08 18:50:36	ps2	1	0	0	221.6	49.86
2026-07-08 18:50:36	ps2	2	0	0	220.2	49.86
2026-07-08 18:50:36	ps2	3	0	0	220.3	49.86
2026-07-08 18:50:38	ps1	0	150	0.683	220.5	49.86
2026-07-08 18:50:38	ps1	1	0	0	220.6	49.86
2026-07-08 18:50:38	ps1	2	0	0	220.6	49.86
2026-07-08 18:50:38	ps1	3	0	0	220.6	49.86
2026-07-08 18:50:39	ps3	0	0	0	220.5	49.87
2026-07-08 18:50:39	ps3	1	0	0	220.5	49.87
2026-07-08 18:50:39	ps3	2	0	0	219.3	49.86
2026-07-08 18:50:39	ps3	3	193.7	0.897	219.4	49.86
2026-07-08 18:51:40	ps2	0	0	0	221.5	49.86
2026-07-08 18:51:40	ps2	1	0	0	221.6	49.86
2026-07-08 18:51:40	ps2	2	0	0	220.2	49.86
2026-07-08 18:51:40	ps2	3	0	0	220.2	49.86
2026-07-08 18:51:42	ps1	0	150	0.683	220.5	49.84
2026-07-08 18:51:42	ps1	1	0	0	220.5	49.84
2026-07-08 18:51:42	ps1	2	0	0	220.5	49.86
2026-07-08 18:51:42	ps1	3	0	0	220.6	49.86
2026-07-08 18:51:43	ps3	0	0	0	220.4	49.86
2026-07-08 18:51:43	ps3	1	0	0	220.4	49.86
2026-07-08 18:51:43	ps3	2	0	0	219.3	49.86
2026-07-08 18:51:43	ps3	3	193.8	0.897	219.3	49.86
2026-07-08 18:52:46	ps2	0	0	0	221.5	49.84
2026-07-08 18:52:46	ps2	1	0	0	221.5	49.84
2026-07-08 18:52:46	ps2	2	0	0	220.1	49.86
2026-07-08 18:52:46	ps2	3	0	0	220.2	49.86
2026-07-08 18:52:48	ps1	0	150.1	0.684	220.6	49.86
2026-07-08 18:52:48	ps1	1	0	0	220.6	49.86
2026-07-08 18:52:48	ps1	2	0	0	220.7	49.86
2026-07-08 18:52:48	ps1	3	0	0	220.7	49.86
2026-07-08 18:52:49	ps3	0	0	0	220.4	49.86
2026-07-08 18:52:49	ps3	1	0	0	220.4	49.86
2026-07-08 18:52:49	ps3	2	0	0	219.2	49.84
2026-07-08 18:52:49	ps3	3	193.7	0.897	219.3	49.84
2026-07-08 18:53:50	ps2	0	0	0	221.7	49.84
2026-07-08 18:53:50	ps2	1	0	0	221.7	49.84
2026-07-08 18:53:50	ps2	2	0	0	220.3	49.84
2026-07-08 18:53:50	ps2	3	0	0	220.4	49.84
2026-07-08 18:53:51	ps1	0	149.9	0.683	220.5	49.86
2026-07-08 18:53:51	ps1	1	0	0	220.5	49.86
2026-07-08 18:53:51	ps1	2	0	0	220.6	49.84
2026-07-08 18:53:51	ps1	3	0	0	220.6	49.84
2026-07-08 18:53:53	ps3	0	0	0	220.6	49.86
2026-07-08 18:53:53	ps3	1	0	0	220.6	49.86
2026-07-08 18:53:53	ps3	2	0	0	219.4	49.86
2026-07-08 18:53:53	ps3	3	193.7	0.896	219.5	49.86
2026-07-08 18:54:56	ps2	0	0	0	221.6	49.86
2026-07-08 18:54:56	ps2	1	0	0	221.6	49.86
2026-07-08 18:54:56	ps2	2	0	0	220.2	49.86
2026-07-08 18:54:56	ps2	3	0	0	220.3	49.86
2026-07-08 18:54:57	ps1	0	150	0.684	220.4	49.86
2026-07-08 18:54:57	ps1	1	0	0	220.4	49.86
2026-07-08 18:54:57	ps1	2	0	0	220.5	49.84
2026-07-08 18:54:57	ps1	3	0	0	220.5	49.84
2026-07-08 18:55:01	ps3	0	0	0	220.5	49.84
2026-07-08 18:55:01	ps3	1	0	0	220.5	49.84
2026-07-08 18:55:01	ps3	2	0	0	219.3	49.86
2026-07-08 18:55:01	ps3	3	193.8	0.898	219.4	49.86
2026-07-08 18:56:04	ps2	0	0	0	221.6	49.86
2026-07-08 18:56:04	ps2	1	0	0	221.7	49.86
2026-07-08 18:56:04	ps2	2	0	0	220.3	49.86
2026-07-08 18:56:04	ps2	3	0	0	220.3	49.86
2026-07-08 18:56:06	ps1	0	150.1	0.683	220.6	49.86
2026-07-08 18:56:06	ps1	1	0	0	220.6	49.86
2026-07-08 18:56:06	ps1	2	0	0	220.6	49.86
2026-07-08 18:56:06	ps1	3	0	0	220.7	49.86
2026-07-08 18:56:07	ps3	0	0	0	220.5	49.86
2026-07-08 18:56:07	ps3	1	0	0	220.5	49.86
2026-07-08 18:56:07	ps3	2	0	0	219.3	49.86
2026-07-08 18:56:07	ps3	3	193.8	0.897	219.4	49.86
2026-07-08 18:57:08	ps2	0	0	0	221.6	49.86
2026-07-08 18:57:08	ps2	1	0	0	221.6	49.86
2026-07-08 18:57:08	ps2	2	0	0	220.2	49.86
2026-07-08 18:57:08	ps2	3	0	0	220.3	49.86
2026-07-08 18:57:10	ps1	0	150.2	0.685	220.5	49.87
2026-07-08 18:57:10	ps1	1	0	0	220.5	49.87
2026-07-08 18:57:10	ps1	2	0	0	220.6	49.87
2026-07-08 18:57:10	ps1	3	0	0	220.6	49.87
2026-07-08 18:57:13	ps3	0	0	0	220.4	49.86
2026-07-08 18:57:13	ps3	1	0	0	220.5	49.86
2026-07-08 18:57:13	ps3	2	0	0	219.3	49.86
2026-07-08 18:57:13	ps3	3	193.9	0.898	219.3	49.86
2026-07-08 18:58:14	ps2	0	0	0	221.6	49.86
2026-07-08 18:58:14	ps2	1	0	0	221.6	49.86
2026-07-08 18:58:14	ps2	2	0	0	220.2	49.87
2026-07-08 18:58:14	ps2	3	0	0	220.3	49.87
2026-07-08 18:58:16	ps1	0	149.7	0.682	220.5	49.87
2026-07-08 18:58:16	ps1	1	0	0	220.5	49.87
2026-07-08 18:58:16	ps1	2	0	0	220.6	49.86
2026-07-08 18:58:16	ps1	3	0	0	220.6	49.86
2026-07-08 18:58:17	ps3	0	0	0	220.5	49.87
2026-07-08 18:58:17	ps3	1	0	0	220.5	49.87
2026-07-08 18:58:17	ps3	2	0	0	219.3	49.86
2026-07-08 18:58:17	ps3	3	193.7	0.897	219.4	49.86
2026-07-08 18:59:18	ps2	0	0	0	221.7	49.86
2026-07-08 18:59:18	ps2	1	0	0	221.8	49.86
2026-07-08 18:59:18	ps2	2	0	0	220.4	49.86
2026-07-08 18:59:18	ps2	3	0	0	220.4	49.86
2026-07-08 18:59:19	ps1	0	149.7	0.682	220.4	49.87
2026-07-08 18:59:19	ps1	1	0	0	220.5	49.87
2026-07-08 18:59:19	ps1	2	0	0	220.5	49.86
2026-07-08 18:59:19	ps1	3	0	0	220.5	49.86
2026-07-08 18:59:23	ps3	0	0	0	220.6	49.86
2026-07-08 18:59:23	ps3	1	0	0	220.6	49.86
2026-07-08 18:59:23	ps3	2	0	0	219.5	49.86
2026-07-08 18:59:23	ps3	3	193.8	0.897	219.5	49.86
2026-07-08 19:00:24	ps2	0	0	0	221.8	49.87
2026-07-08 19:00:24	ps2	1	0	0	221.9	49.87
2026-07-08 19:00:24	ps2	2	0	0	220.4	49.87
2026-07-08 19:00:24	ps2	3	0	0	220.5	49.87
2026-07-08 19:00:26	ps1	0	150	0.683	220.6	49.84
2026-07-08 19:00:26	ps1	1	0	0	220.6	49.84
2026-07-08 19:00:26	ps1	2	0	0	220.6	49.86
2026-07-08 19:00:26	ps1	3	0	0	220.7	49.86
2026-07-08 19:00:27	ps3	0	0	0	220.7	49.87
2026-07-08 19:00:27	ps3	1	0	0	220.7	49.87
2026-07-08 19:00:27	ps3	2	0	0	219.5	49.86
2026-07-08 19:00:27	ps3	3	193.9	0.897	219.6	49.86
2026-07-08 19:01:28	ps2	0	0	0	221.5	49.84
2026-07-08 19:01:28	ps2	1	0	0	221.5	49.84
2026-07-08 19:01:28	ps2	2	0	0	220.1	49.86
2026-07-08 19:01:28	ps2	3	0	0	220.2	49.86
2026-07-08 19:01:29	ps1	0	149.8	0.682	220.6	49.86
2026-07-08 19:01:29	ps1	1	0	0	220.6	49.86
2026-07-08 19:01:29	ps1	2	0	0	220.7	49.86
2026-07-08 19:01:29	ps1	3	0	0	220.7	49.86
2026-07-08 19:01:33	ps3	0	0	0	220.3	49.86
2026-07-08 19:01:33	ps3	1	0	0	220.4	49.86
2026-07-08 19:01:33	ps3	2	0	0	219.2	49.86
2026-07-08 19:01:33	ps3	3	193.6	0.897	219.2	49.86
2026-07-08 19:02:34	ps2	0	0	0	221.6	49.86
2026-07-08 19:02:34	ps2	1	0	0	221.6	49.86
2026-07-08 19:02:34	ps2	2	0	0	220.3	49.87
2026-07-08 19:02:34	ps2	3	0	0	220.3	49.87
2026-07-08 19:02:35	ps1	0	149.7	0.683	220.5	49.86
2026-07-08 19:02:35	ps1	1	0	0	220.5	49.86
2026-07-08 19:02:35	ps1	2	0	0	220.5	49.87
2026-07-08 19:02:35	ps1	3	0	0	220.5	49.87
2026-07-08 19:02:37	ps3	0	0	0	220.5	49.87
2026-07-08 19:02:37	ps3	1	0	0	220.5	49.87
2026-07-08 19:02:37	ps3	2	0	0	219.4	49.86
2026-07-08 19:02:37	ps3	3	193.7	0.897	219.4	49.86
2026-07-08 19:03:38	ps2	0	0	0	221.6	49.86
2026-07-08 19:03:38	ps2	1	0	0	221.6	49.86
2026-07-08 19:03:38	ps2	2	0	0	220.2	49.86
2026-07-08 19:03:38	ps2	3	0	0	220.3	49.86
2026-07-08 19:03:39	ps1	0	150	0.684	220.5	49.86
2026-07-08 19:03:39	ps1	1	0	0	220.6	49.86
2026-07-08 19:03:39	ps1	2	0	0	220.6	49.86
2026-07-08 19:03:39	ps1	3	0	0	220.6	49.86
2026-07-08 19:03:41	ps3	0	0	0	220.5	49.86
2026-07-08 19:03:41	ps3	1	0	0	220.5	49.86
2026-07-08 19:03:41	ps3	2	0	0	219.3	49.86
2026-07-08 19:03:41	ps3	3	193.7	0.896	219.4	49.86
2026-07-08 19:04:44	ps2	0	0	0	221.4	49.86
2026-07-08 19:04:44	ps2	1	0	0	221.4	49.86
2026-07-08 19:04:44	ps2	2	0	0	220	49.87
2026-07-08 19:04:44	ps2	3	0	0	220	49.87
2026-07-08 19:04:45	ps1	0	149.9	0.683	220.5	49.86
2026-07-08 19:04:45	ps1	1	0	0	220.5	49.86
2026-07-08 19:04:45	ps1	2	0	0	220.5	49.86
2026-07-08 19:04:45	ps1	3	0	0	220.6	49.86
2026-07-08 19:04:49	ps3	0	0	0	220.3	49.86
2026-07-08 19:04:49	ps3	1	0	0	220.3	49.86
2026-07-08 19:04:49	ps3	2	0	0	219.1	49.87
2026-07-08 19:04:49	ps3	3	193.6	0.898	219.1	49.87
2026-07-08 19:05:50	ps2	0	0	0	221.3	49.87
2026-07-08 19:05:50	ps2	1	0	0	221.3	49.87
2026-07-08 19:05:50	ps2	2	0	0	220	49.86
2026-07-08 19:05:50	ps2	3	0	0	220	49.86
2026-07-08 19:05:51	ps1	0	150.1	0.684	220.5	49.86
2026-07-08 19:05:51	ps1	1	0	0	220.5	49.86
2026-07-08 19:05:51	ps1	2	0	0	220.5	49.87
2026-07-08 19:05:51	ps1	3	0	0	220.6	49.87
2026-07-08 19:05:53	ps3	0	0	0	220.2	49.87
2026-07-08 19:05:53	ps3	1	0	0	220.2	49.87
2026-07-08 19:05:53	ps3	2	0	0	219.1	49.84
2026-07-08 19:05:53	ps3	3	193.6	0.897	219.1	49.84
2026-07-08 19:06:56	ps2	0	0	0	221.6	49.86
2026-07-08 19:06:56	ps2	1	0	0	221.6	49.86
2026-07-08 19:06:56	ps2	2	0	0	220.2	49.87
2026-07-08 19:06:56	ps2	3	0	0	220.3	49.87
2026-07-08 19:06:57	ps1	0	150	0.684	220.2	49.86
2026-07-08 19:06:57	ps1	1	0	0	220.3	49.86
2026-07-08 19:06:57	ps1	2	0	0	220.3	49.84
2026-07-08 19:06:57	ps1	3	0	0	220.4	49.84
2026-07-08 19:07:01	ps3	0	0	0	220.5	49.86
2026-07-08 19:07:01	ps3	1	0	0	220.5	49.86
2026-07-08 19:07:01	ps3	2	0	0	219.3	49.86
2026-07-08 19:07:01	ps3	3	193.7	0.897	219.4	49.86
2026-07-08 19:08:02	ps2	0	0	0	221.5	49.86
2026-07-08 19:08:02	ps2	1	0	0	221.6	49.86
2026-07-08 19:08:02	ps2	2	0	0	220.2	49.87
2026-07-08 19:08:02	ps2	3	0	0	220.3	49.87
2026-07-08 19:08:04	ps1	0	149.9	0.684	220.4	49.86
2026-07-08 19:08:04	ps1	1	0	0	220.4	49.86
2026-07-08 19:08:04	ps1	2	0	0	220.5	49.86
2026-07-08 19:08:04	ps1	3	0	0	220.5	49.86
2026-07-08 19:08:05	ps3	0	0	0	220.4	49.86
2026-07-08 19:08:05	ps3	1	0	0	220.4	49.86
2026-07-08 19:08:05	ps3	2	0	0	219.3	49.86
2026-07-08 19:08:05	ps3	3	193.9	0.897	219.3	49.86
2026-07-08 19:09:06	ps2	0	0	0	221.5	49.86
2026-07-08 19:09:06	ps2	1	0	0	221.5	49.86
2026-07-08 19:09:06	ps2	2	0	0	220.2	49.86
2026-07-08 19:09:06	ps2	3	0	0	220.2	49.86
2026-07-08 19:09:07	ps1	0	149.9	0.683	220.4	49.86
2026-07-08 19:09:07	ps1	1	0	0	220.4	49.86
2026-07-08 19:09:07	ps1	2	0	0	220.5	49.86
2026-07-08 19:09:07	ps1	3	0	0	220.5	49.86
2026-07-08 19:09:11	ps3	0	0	0	220.4	49.87
2026-07-08 19:09:11	ps3	1	0	0	220.4	49.87
2026-07-08 19:09:11	ps3	2	0	0	219.3	49.86
2026-07-08 19:09:11	ps3	3	193.7	0.897	219.3	49.86
2026-07-08 19:10:12	ps2	0	0	0	221.6	49.86
2026-07-08 19:10:12	ps2	1	0	0	221.7	49.86
2026-07-08 19:10:12	ps2	2	0	0	220.3	49.86
2026-07-08 19:10:12	ps2	3	0	0	220.3	49.86
2026-07-08 19:10:14	ps1	0	149.9	0.684	220.3	49.87
2026-07-08 19:10:14	ps1	1	0	0	220.4	49.87
2026-07-08 19:10:14	ps1	2	0	0	220.4	49.86
2026-07-08 19:10:14	ps1	3	0	0	220.4	49.86
2026-07-08 19:10:15	ps3	0	0	0	220.5	49.87
2026-07-08 19:10:15	ps3	1	0	0	220.6	49.87
2026-07-08 19:10:15	ps3	2	0	0	219.4	49.86
2026-07-08 19:10:15	ps3	3	193.7	0.897	219.4	49.86
2026-07-08 19:11:16	ps2	0	0	0	221.2	49.87
2026-07-08 19:11:16	ps2	1	0	0	221.2	49.87
2026-07-08 19:11:16	ps2	2	0	0	219.9	49.87
2026-07-08 19:11:16	ps2	3	0	0	220	49.87
2026-07-08 19:11:17	ps1	0	149.7	0.683	220.3	49.86
2026-07-08 19:11:17	ps1	1	0	0	220.3	49.86
2026-07-08 19:11:17	ps1	2	0	0	220.3	49.87
2026-07-08 19:11:17	ps1	3	0	0	220.4	49.87
2026-07-08 19:11:21	ps3	0	0	0	220.3	49.86
2026-07-08 19:11:21	ps3	1	0	0	220.3	49.86
2026-07-08 19:11:21	ps3	2	0	0	219.1	49.86
2026-07-08 19:11:21	ps3	3	193.6	0.897	219.2	49.86
2026-07-08 19:12:22	ps2	0	0	0	221.5	49.86
2026-07-08 19:12:22	ps2	1	0	0	221.5	49.86
2026-07-08 19:12:22	ps2	2	0	0	220.1	49.86
2026-07-08 19:12:22	ps2	3	0	0	220.2	49.86
2026-07-08 19:12:23	ps1	0	150	0.685	220.4	49.86
2026-07-08 19:12:23	ps1	1	0	0	220.4	49.86
2026-07-08 19:12:23	ps1	2	0	0	220.4	49.84
2026-07-08 19:12:23	ps1	3	0	0	220.5	49.84
2026-07-08 19:12:25	ps3	0	0	0	220.3	49.86
2026-07-08 19:12:25	ps3	1	0	0	220.4	49.86
2026-07-08 19:12:25	ps3	2	0	0	219.2	49.86
2026-07-08 19:12:25	ps3	3	193.5	0.896	219.3	49.86
2026-07-08 19:13:28	ps2	0	0	0	221.5	49.84
2026-07-08 19:13:28	ps2	1	0	0	221.5	49.84
2026-07-08 19:13:28	ps2	2	0	0	220.2	49.86
2026-07-08 19:13:28	ps2	3	0	0	220.2	49.86
2026-07-08 19:13:29	ps1	0	150.3	0.685	220.4	49.86
2026-07-08 19:13:29	ps1	1	0	0	220.5	49.86
2026-07-08 19:13:29	ps1	2	0	0	220.5	49.86
2026-07-08 19:13:29	ps1	3	0	0	220.5	49.86
2026-07-08 19:13:33	ps3	0	0	0	220.4	49.86
2026-07-08 19:13:33	ps3	1	0	0	220.4	49.86
2026-07-08 19:13:33	ps3	2	0	0	219.2	49.84
2026-07-08 19:13:33	ps3	3	193.5	0.896	219.3	49.84
2026-07-08 19:14:34	ps2	0	0	0	221.7	49.84
2026-07-08 19:14:34	ps2	1	0	0	221.7	49.84
2026-07-08 19:14:34	ps2	2	0	0	220.3	49.86
2026-07-08 19:14:34	ps2	3	0	0	220.4	49.86
2026-07-08 19:14:35	ps1	0	150.2	0.685	220.6	49.86
2026-07-08 19:14:35	ps1	1	0	0	220.6	49.86
2026-07-08 19:14:35	ps1	2	0	0	220.6	49.84
2026-07-08 19:14:35	ps1	3	0	0	220.7	49.84
2026-07-08 19:14:37	ps3	0	0	0	220.6	49.86
2026-07-08 19:14:37	ps3	1	0	0	220.6	49.86
2026-07-08 19:14:37	ps3	2	0	0	219.4	49.84
2026-07-08 19:14:37	ps3	3	193.7	0.896	219.5	49.84
2026-07-08 19:15:38	ps2	0	0	0	221.7	49.84
2026-07-08 19:15:38	ps2	1	0	0	221.7	49.84
2026-07-08 19:15:38	ps2	2	0	0	220.3	49.84
2026-07-08 19:15:38	ps2	3	0	0	220.3	49.84
2026-07-08 19:15:39	ps1	0	149.9	0.683	220.6	49.84
2026-07-08 19:15:39	ps1	1	0	0	220.6	49.84
2026-07-08 19:15:39	ps1	2	0	0	220.7	49.84
2026-07-08 19:15:39	ps1	3	0	0	220.7	49.84
2026-07-08 19:15:43	ps3	0	0	0	220.6	49.84
2026-07-08 19:15:43	ps3	1	0	0	220.6	49.84
2026-07-08 19:15:43	ps3	2	0	0	219.4	49.84
2026-07-08 19:15:43	ps3	3	193.5	0.896	219.4	49.84
2026-07-08 19:16:46	ps2	0	0	0	221.7	49.86
2026-07-08 19:16:46	ps2	1	0	0	221.7	49.86
2026-07-08 19:16:46	ps2	2	0	0	220.3	49.86
2026-07-08 19:16:46	ps2	3	0	0	220.3	49.86
2026-07-08 19:16:50	ps1	0	149.9	0.683	220.6	49.86
2026-07-08 19:16:50	ps1	1	0	0	220.6	49.86
2026-07-08 19:16:50	ps1	2	0	0	220.7	49.84
2026-07-08 19:16:50	ps1	3	0	0	220.7	49.84
2026-07-08 19:16:51	ps3	0	0	0	220.5	49.84
2026-07-08 19:16:51	ps3	1	0	0	220.6	49.84
2026-07-08 19:16:51	ps3	2	0	0	219.4	49.86
2026-07-08 19:16:51	ps3	3	193.6	0.896	219.4	49.86
2026-07-08 19:17:52	ps2	0	0	0	221.5	49.84
2026-07-08 19:17:52	ps2	1	0	0	221.5	49.84
2026-07-08 19:17:52	ps2	2	0	0	220.1	49.84
